LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterCond,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,cos_MoSold,sin_MoSold,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition2_Norm,Condition2_Other,BldgType_1Fam,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Other,RoofMatl_Tar&Grv,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_HdBoard,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,Heating_GasA,Heating_GasW,Heating_Other,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,Functional_Maj1,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Other,Functional_Typ,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolQC_Ex,PoolQC_Fa,PoolQC_Gd,PoolQC_None,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_TenC,SaleType_COD,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal
14.53133856998577,9.16390121211975,2,6,8,1910,1950,0.0,2,3,1,0.0,1,0.0,96.69864849293613,821.8340817104356,7.822705528813185,2177.3317392968775,0.0,14.146262196879055,0,0,2,0,4,2,9,0,0,1910.0,1,440,0.0,12.026861554144116,13.006919641793496,0.0,0.0,0.0,0.0,137000,-0.4999999999999998,0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
15.219157818681587,9.378728892527608,3,6,5,1954,1954,0.0,3,3,1,0.0,1,0.0,115.0671919297939,1089.785169774884,8.370570645875906,0.0,0.0,13.11237123531321,0,0,1,0,2,1,5,1,3,1954.0,2,451,0.0,8.2638389976846,0.0,0.0,0.0,0.0,0.0,140000,-1.0,1.2246467991473532e-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
14.878817186731716,9.37935356946196,5,7,5,2003,2003,14.642550850023945,3,3,1,0.0,1,0.0,86.14420978281295,681.5794481778838,7.720958055200742,1721.6951184448108,0.0,13.69670111019829,0,0,2,1,3,1,8,0,0,2003.0,2,500,37.73208978797172,12.8451853981003,0.0,0.0,0.0,0.0,0.0,180000,-1.8369701987210297e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
15.771652792788498,12.051155219358614,6,6,7,1958,2006,30.46976137787587,3,3,3,201.1236306053161,1,0.0,80.32356978851013,1148.8828621653554,8.435824804370812,1425.1309068961878,0.0,14.48215039985232,0,1,2,0,4,1,7,2,3,1958.0,2,389,0.0,15.523484929281102,0.0,0.0,0.0,0.0,6.679006552221534,277000,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12.800150603588678,8.623268243455978,2,3,2,1940,1966,0.0,1,3,1,0.0,1,0.0,79.09817101055644,593.767157844848,8.302095288261865,0.0,0.0,12.95950446119864,0,0,1,0,3,1,6,0,0,0.0,0,0,56.48007198173693,0.0,0.0,0.0,0.0,0.0,6.557993713218299,76500,-0.8660254037844387,0.49999999999999994,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11.27933658708095,8.503286531287147,6,8,5,2006,2007,30.73634265150125,3,3,6,377.70377221770957,1,0.0,0.0,1247.6362498490503,8.59373773154407,0.0,0.0,13.616692500872505,1,1,2,0,2,1,5,1,4,2006.0,2,538,33.92754360365513,0.0,0.0,0.0,17.705911251807766,0.0,0.0,235000,1.0,-2.4492935982947064e-16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
14.056117906135613,9.074371481682824,5,6,5,2004,2004,0.0,3,3,1,0.0,1,0.0,83.55047941300579,648.7031542045611,7.654089452973331,1754.502434998274,0.0,13.644804282138937,0,0,2,1,3,1,6,0,0,2004.0,2,520,36.66591979567291,10.316451178317148,0.0,0.0,0.0,0.0,0.0,173000,1.0,-2.4492935982947064e-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
16.307180998421313,9.18660942213553,3,6,7,1964,1991,15.133295242905032,3,3,2,96.27773898798853,5,11.846894301340129,59.46675368949812,1039.8031351658128,8.298019985676786,0.0,0.0,12.950434246777967,0,1,2,0,3,1,7,0,0,1964.0,1,309,66.08485435809864,0.0,0.0,0.0,0.0,0.0,0.0,158000,0.5,-0.8660254037844386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
14.647985617392868,9.078464902294225,3,5,6,1957,1957,0.0,4,3,3,249.80464379124683,1,0.0,54.58780319949721,1049.0373080762417,8.310210086506615,0.0,0.0,12.977574431290249,1,0,1,0,3,1,5,0,0,1957.0,1,294,54.60287628432431,0.0,0.0,0.0,0.0,0.0,0.0,145000,-1.0,1.2246467991473532e-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
14.176256302936226,9.118281127408697,5,7,5,1999,1999,24.759843117603502,3,3,1,0.0,1,0.0,94.13781381752366,786.8618568441943,7.95585933550562,2826.469623307541,0.0,14.694670878570461,0,0,2,1,4,1,8,1,3,1999.0,2,429,45.771739114268705,0.0,0.0,0.0,0.0,0.0,0.0,230000,0.5000000000000001,0.8660254037844386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
13.935056903340655,9.124384622726444,7,6,5,2003,2003,0.0,3,3,3,156.16412813891174,1,0.0,51.94595964889208,700.3388089403303,7.757742734509852,1806.195882547293,0.0,13.805466130215834,0,0,2,1,3,1,7,0,0,2003.0,2,673,49.524876430781426,11.595628765907927,0.0,0.0,0.0,0.0,0.0,207500,-0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
14.413847106056751,9.127021881685812,5,7,5,2006,2006,19.3825823879724,3,3,6,332.4933441570997,1,0.0,43.586679169957584,1271.3227303427802,8.576307273389972,0.0,0.0,13.57696390237842,1,0,2,1,3,1,8,1,4,2006.0,2,660,33.92754360365513,16.467987386068348,0.0,0.0,0.0,0.0,0.0,220000,6.123233995736766e-17,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
15.771652792788498,9.474473191578697,5,7,5,2001,2001,18.96513630004714,3,3,6,120.69189255874252,1,0.0,70.60842932168963,777.5260941226351,7.899788897370969,1724.0361873532963,0.0,13.918006437331625,0,0,2,1,3,1,7,1,3,2001.0,2,564,0.0,15.360094261855458,0.0,6.03206157977826,0.0,0.0,0.0,231500,-0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
14.647985617392868,9.495924293119383,2,5,5,1956,1956,0.0,3,0,0,0.0,0,0.0,0.0,0.0,7.784693599766823,0.0,0.0,11.832509108151216,0,0,1,0,2,1,4,0,0,1956.0,1,308,0.0,10.316451178317148,0.0,0.0,0.0,0.0,0.0,97000,1.0,-2.4492935982947064e-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
19.68267793419938,9.918233704542077,3,6,5,1962,1962,28.191501946425614,3,3,3,195.5084208550733,5,12.395401115594506,0.0,1085.9435288085228,8.377332170659727,0.0,0.0,13.12751351150612,1,0,1,0,3,1,6,1,3,1991.0,2,884,0.0,0.0,18.528717914752885,0.0,0.0,0.0,0.0,176000,-0.8660254037844387,0.49999999999999994,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14.53133856998577,9.211981886314394,5,8,5,2007,2007,23.491983538495308,3,3,1,0.0,1,0.0,120.71319605709886,1178.0052224682263,8.470495144398775,2351.135535143222,0.0,15.073142159253935,0,0,2,1,3,1,10,1,4,2007.0,3,868,0.0,19.136386344148246,0.0,0.0,0.0,0.0,0.0,276000,0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
16.620971881823063,9.086959826955997,3,6,7,1977,1995,9.838678791104543,3,4,5,156.88655496275155,1,0.0,0.0,418.15373822794413,8.203000241970459,0.0,0.0,12.739830523401649,1,0,1,0,3,1,6,1,3,1978.0,2,492,60.55542183376422,4.85300881528667,0.0,0.0,0.0,0.0,0.0,151000,-0.8660254037844388,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
12.129548931330321,8.651161663023236,2,5,7,1929,2001,0.0,3,3,2,86.11937130203769,5,12.404688643740666,0.0,748.7138687775393,7.848414642334558,0.0,4.548310121391152,12.98207734125062,1,0,1,0,3,1,6,0,0,1974.0,2,484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130000,-0.4999999999999998,0.8660254037844388,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
9.03853046478272,8.600770882404836,2,5,5,1925,2004,0.0,3,3,1,0.0,1,0.0,75.94189386021912,555.9863013359625,7.597437387165026,0.0,0.0,11.436679347185986,0,0,1,0,2,1,4,0,0,1965.0,2,504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73000,-1.0,1.2246467991473532e-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
15.552780509891711,9.446063781002852,5,6,6,1981,1981,20.860719928014394,4,3,6,176.27676165950828,2,9.175141762555947,70.88866136541162,1132.0098117840157,8.41535012362744,0.0,0.0,13.21281348658456,0,0,2,0,3,1,7,1,3,1981.0,2,576,58.32530165106386,0.0,0.0,0.0,0.0,0.0,0.0,175500,-1.0,1.2246467991473532e-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
14.647985617392868,9.369492301009243,5,6,5,1997,1997,0.0,3,3,6,204.91568095737333,1,0.0,21.90546722696089,651.8368976915559,7.660601559194661,1445.7731340223302,0.0,13.395535939886665,1,0,2,1,3,1,8,1,3,1997.0,2,413,28.482098203775916,13.51961380822865,0.0,0.0,0.0,0.0,0.0,185000,-1.0,1.2246467991473532e-16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
13.441145001995203,9.078464902294225,3,5,8,1939,1997,0.0,3,3,2,125.0872130842276,1,0.0,50.28021319314578,587.4768201025267,8.01599933739549,1471.0474966522977,4.589944001975694,14.552868686713147,0,0,2,1,4,1,8,1,4,1939.0,1,240,56.33683432509406,7.2904820205111145,0.0,0.0,0.0,0.0,0.0,179500,-0.8660254037844388,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
14.76380608389763,8.879953791326601,1,5,6,1940,1955,0.0,3,3,5,131.47008164307073,3,7.680328456283552,37.634713162690446,603.197949341555,7.621051910354031,0.0,0.0,11.486248204224028,0,0,1,0,2,1,4,1,4,1966.0,1,924,0.0,7.460944569745097,0.0,0.0,0.0,0.0,0.0,120500,0.5000000000000001,0.8660254037844386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
13.99570405158691,9.018698627366918,2,6,7,1976,1976,19.070513098007694,4,4,4,213.0986690912555,1,0.0,54.58780319949721,917.1450177564776,8.090320317682027,0.0,0.0,12.492256815806078,1,0,1,1,3,1,6,1,2,1987.0,1,504,70.87439675085028,8.2638389976846,0.0,0.0,0.0,0.0,0.0,148000,-0.8660254037844387,0.49999999999999994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
16.201359272393887,9.325392560515278,7,8,5,2006,2006,0.0,3,3,1,0.0,1,0.0,100.86488367252646,879.9973665358999,8.068804364012058,1759.1948531367934,0.0,14.164120753748508,0,0,2,1,3,1,8,1,4,2006.0,3,1053,45.771739114268705,11.032635313064585,0.0,0.0,0.0,0.0,0.0,266000,-0.5000000000000004,-0.8660254037844384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
